num,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,-2.42031,-0.65893,-0.70748,0.03823,0.00773,0.07682,0.089837,0.459733
0.0,-0.17603,0.3945,-0.35634,-0.00523,0.09953,-0.04769,1.121615,-0.047349
0.0,-2.13023,1.1426,-0.84489,0.01235,0.08195,-0.08236,0.777344,0.105889
0.0,0.26672,-1.02534,-0.44794,0.00258,0.06144,0.0485,0.901864,0.032987
0.0,0.51099,-0.87267,0.10168,0.00942,0.07267,-0.00716,1.409379,0.128278
0.0,-0.98519,-0.79634,-0.24947,-0.00132,0.01603,0.00749,1.128008,-0.074654
0.0,-1.3058,-0.94901,-0.35634,-0.00181,-8e-05,0.13444,-0.000617,-0.013474
0.0,-1.1684,0.98992,-0.44794,-0.04136,0.03458,-0.12582,0.255433,-0.306975
0.0,0.90794,-0.46046,0.26962,-0.0106,0.05851,0.09928,0.530067,-0.091728
0.0,-0.69511,-0.01771,-0.20366,0.00063,0.00431,0.01481,0.283058,0.040815
0.0,-0.46611,-0.06351,0.04061,-0.01207,0.01652,-0.00765,0.857713,-0.585299
0.0,0.20565,-1.46809,0.08641,-0.00425,-0.00106,0.02067,-0.05017,-0.202672
0.0,-1.09206,-1.08641,0.10168,0.00942,0.06974,0.0109,1.367066,0.132651
0.0,0.00718,-1.23908,0.10168,-0.01011,0.02238,0.05924,0.356441,-0.158343
0.0,0.00718,0.04336,-0.02046,-0.0023,0.01408,0.02262,0.554334,-0.086101
0.0,-0.13023,-0.10931,-0.11206,-0.00279,0.00578,0.00749,0.626098,-0.286751
0.0,0.08351,-0.17038,-0.08153,-0.00181,0.00236,-0.00326,0.564213,-0.423273
0.0,-0.1455,-0.00244,0.11695,0.01088,0.0131,-0.0013,0.874059,0.690813
0.0,-0.06916,0.33344,0.13221,-0.01109,0.00773,0.0236,0.288191,-0.419981
0.0,-0.38977,0.01282,-0.3716,0.00454,0.01261,0.02165,0.518285,0.179129
0.0,-0.31344,-0.07878,0.07115,-0.00572,0.01457,0.01481,0.742403,-0.268611
0.0,-0.3287,-0.20092,-0.02046,-0.00523,0.01945,0.00358,1.255806,-0.258533
0.0,-0.17603,-0.09405,0.10168,-0.00328,0.00822,0.01042,0.645205,-0.242116
0.0,-0.05389,0.31817,0.11695,-0.00425,-0.00106,-0.00521,-0.156263,-0.674698
0.0,0.17511,-0.00244,-0.05099,-0.00083,0.00529,0.00895,0.531757,-0.080144
0.0,0.12931,-0.30779,0.10168,0.00844,0.00871,0.00456,0.736959,0.709807
0.0,-0.1455,0.3029,0.11695,-0.00181,-0.00252,-0.02035,-0.122958,-0.088126
0.0,5.79344,0.24183,1.29252,0.00258,0.03996,-0.02718,0.971314,0.053399
0.0,3.73237,-0.10931,0.6971,0.00747,-0.01717,-0.00082,-1.158527,0.409686
0.0,2.7858,0.76092,0.63603,0.00747,-0.01424,-0.04232,-0.320051,0.165668
0.0,5.16748,0.91359,1.12458,0.027,-0.00301,-0.24593,-0.012176,0.109328
0.0,1.50336,-0.6284,0.84977,-0.03355,0.0258,0.02018,0.582587,-0.797432
0.0,0.49573,-0.65893,0.42229,-0.00718,-0.05184,0.05827,-0.723362,-0.091837
0.0,3.83924,2.27237,0.75817,-0.00474,0.06388,-0.1888,0.326164,-0.023783
0.0,3.51863,-0.50626,1.03298,-0.00474,0.0883,-0.01107,1.435251,-0.053229
0.0,2.48046,0.51664,0.84977,0.0143,-0.07479,0.04069,-1.047712,0.166423
0.0,5.77817,1.53954,1.70473,-0.02037,-0.15584,-0.20589,-0.645573,-0.078707
0.0,2.49573,-0.29252,0.91084,-0.00083,0.06828,-0.02279,1.248458,-0.011599
0.0,2.74,-1.07115,0.75817,0.01381,0.03458,0.10563,0.313917,0.123647
0.0,3.41176,-0.53679,2.37649,0.01235,-0.05624,-0.0096,-1.299468,0.213166
0.0,0.00718,2.92885,-0.1884,-0.00572,-0.0162,-0.34701,-0.046634,-0.016458
0.0,0.05298,0.45557,-0.06626,-0.0023,0.00382,-0.03744,0.101583,-0.061038
0.0,-0.26763,0.05863,-0.08153,-0.00132,-0.00106,0.00553,-0.184162,-0.230731
0.0,0.03771,-0.09405,-0.08153,-0.00132,-0.00497,0.00114,-1.232859,-0.254121
0.0,-0.2371,0.10443,-0.1884,0.00844,0.01408,0.00993,0.823959,0.455712
0.0,0.05298,-0.24672,0.11695,0.00258,0.01554,0.00114,1.391151,0.16426
0.0,-0.06916,0.62351,-0.08153,-0.00914,0.00871,0.03385,0.243372,-0.255645
0.0,-0.34397,1.69221,-0.09679,0.00258,0.01164,-0.1556,0.07463,0.016553
0.0,-0.16076,0.13496,-0.40214,-0.00181,0.00578,-0.03939,0.145457,-0.045471
0.0,-20.06916,-0.41466,-3.59298,-0.00181,-0.0035,0.01725,-0.199158,-0.10255
0.0,-24.1913,1.73802,-4.58534,0.00844,0.00382,-0.02425,0.147793,0.331187
0.0,-34.05389,0.66931,-6.87542,-0.00767,0.03507,-0.01449,1.133577,-0.199457
0.0,-49.45847,0.71511,-9.15023,-0.01841,-8e-05,-0.08626,-0.000941,-0.210293
0.0,-44.90886,0.89832,-8.73802,-0.00572,0.01359,-0.01839,0.614397,-0.245002
0.0,-33.93176,1.08153,-6.3258,0.01674,-0.01815,-0.12044,-0.148158,0.136604
0.0,-29.19893,-0.91847,-5.69985,-0.03941,0.03703,0.05583,0.49656,-0.531773
0.0,-38.2829,-0.33832,-7.83725,0.00649,-0.00399,0.04264,-0.092226,0.150376
0.0,-46.92412,-2.46046,-8.63114,-0.04625,0.03166,0.23844,0.1296,-0.189942
0.0,-51.33634,2.2113,-9.59298,0.02065,0.00773,-0.18587,0.041307,0.110545
0.0,-54.72565,0.05863,-10.28,0.00795,-0.04208,-0.05013,-0.692129,0.120939
0.0,-51.44321,-0.47573,-9.42504,-0.02623,0.03605,0.03141,0.722209,-0.501678
0.0,-38.54244,-0.59786,-6.95176,0.01577,0.00138,-0.0013,0.087124,1.450881
0.0,-37.26,-1.31542,-6.99756,-0.02134,0.02091,0.10221,0.19767,-0.201787
0.0,-39.62641,0.05863,-7.3487,0.02065,-0.0035,-0.10824,-0.031762,0.188418
0.0,-33.1226,0.2113,-5.85252,0.00991,-0.00252,-0.04574,-0.053891,0.213002
0.0,-26.72565,-0.94901,-4.50901,0.02602,-0.0079,0.05875,-0.122257,0.413602
0.0,-36.05389,-0.00244,-6.53954,-0.00474,0.04484,-0.01156,1.299083,-0.102036
0.0,-38.64931,-0.78107,-7.51664,-0.00718,0.01847,0.05534,0.319673,-0.122503
0.0,-36.63404,-1.26962,-6.95176,-0.01548,0.04337,0.0817,0.480765,-0.165844
0.0,-33.71802,0.89832,-6.55481,0.02211,0.00285,-0.09164,0.030189,0.23669
0.0,-31.50428,-0.8574,-5.15023,-0.01695,0.03898,0.00211,1.157825,-0.409604
0.0,-11.29053,-0.07878,-1.79145,0.01333,0.04679,0.01383,1.181289,0.266591
0.0,9.35069,1.1884,1.36885,-0.00181,0.00285,-0.09847,0.028896,-0.018386
0.0,11.47282,-0.38412,1.91847,-0.01255,0.05998,-0.01253,1.283212,-0.20209
0.0,31.09114,0.68458,5.78107,-0.00083,0.04679,-0.02132,1.142921,-0.016236
0.0,39.68657,-1.6055,7.07878,-0.00035,-0.00985,0.18131,-0.054265,-0.001909
0.0,30.44992,-0.07878,5.29252,0.01723,-0.05965,-0.02621,-1.086749,0.258546
0.0,32.46519,-0.68947,5.39939,0.00161,0.07267,0.09293,0.66357,0.013616
0.0,31.91557,-1.37649,5.91847,-0.00474,0.07755,0.11051,0.611476,-0.035103
0.0,27.36595,0.44031,5.03298,0.01479,0.0463,0.00651,1.235034,0.306347
0.0,34.93847,-1.10168,6.80397,0.04116,0.02531,0.05045,0.37071,0.630023
0.0,32.8774,0.71511,5.5826,-0.00669,0.08195,-0.07015,0.860564,-0.061978
0.0,33.77817,-2.46046,6.7429,0.03237,-0.0162,0.18034,-0.088169,0.176899
0.0,38.89267,0.79145,7.18565,0.01674,-0.02352,-0.00082,-0.951599,0.618354
0.0,43.18275,3.05099,8.11695,0.0187,0.01603,-0.30892,0.05175,0.060367
0.0,41.94611,1.21893,7.42992,-0.0233,0.02726,-0.12484,0.211453,-0.180331
0.0,32.55679,0.28763,6.07114,-0.00376,0.03019,0.04606,0.578682,-0.068252
0.0,32.77053,1.26473,5.79634,-0.01744,0.11125,-0.05013,1.125617,-0.141939
0.0,33.24382,1.29527,6.13221,0.00063,0.00187,-0.243,0.007696,0.002592
0.0,28.14458,-1.14748,5.59786,0.02504,0.0175,0.05241,0.292562,0.42558
0.0,26.22091,-0.30779,5.17038,-0.00669,0.10832,0.06413,1.033879,-0.053132
0.0,34.92321,2.01282,5.88794,-0.00523,0.05119,-0.27425,0.184484,-0.018742
0.0,26.98427,-3.13221,4.92611,0.02358,-0.04647,0.31559,-0.145796,0.073783
0.0,20.98427,-1.02534,3.50626,0.01528,-0.08553,0.11295,-0.643755,0.107419
0.0,16.6484,0.15023,3.10931,0.00258,0.02287,0.06413,0.342271,0.037922
0.0,20.8316,-1.13221,3.6284,0.02358,0.01701,0.14176,0.117793,0.163667
0.0,15.57969,-1.39176,3.09405,-0.02574,0.00333,0.2067,0.016009,-0.123859
0.0,12.84687,0.65405,2.6055,-0.00914,-0.00887,-0.05453,-0.159118,-0.163889
0.0,7.30489,-0.18565,1.20092,0.00551,-0.00936,0.03874,-0.234824,0.137463
0.0,1.28962,-2.04824,0.49863,-0.02134,0.00089,0.25456,0.003498,-0.083647
0.0,1.18275,-0.50626,1.26198,0.00991,0.05949,0.03971,0.968149,0.137639
0.0,7.68656,1.79908,1.36885,-0.03599,0.00626,-0.16634,0.036793,-0.212937
0.0,-6.29817,-1.02534,-0.86015,-0.0233,0.0839,0.16862,0.457952,-0.123066
0.0,-0.43557,-0.00244,0.22382,0.08999,-0.07772,-0.04281,-0.662387,0.792428
0.0,3.74763,-0.70473,0.72763,0.06948,-0.0494,0.04264,-0.544807,0.816705
0.0,3.36595,-1.91084,0.7887,-0.02574,-0.06991,0.08756,-0.653637,-0.225785
0.0,-5.99282,-1.80397,-1.3029,-0.00914,0.01994,0.37663,0.05287,-0.024218
0.0,-0.35924,2.89832,0.13221,-0.02037,0.07609,-0.21468,0.339203,-0.089179
0.0,3.93084,-0.96427,1.18565,-0.01011,0.02433,0.17887,0.134982,-0.055959
0.0,1.07588,2.05863,0.08641,-0.00718,-0.0245,-0.22835,-0.106815,-0.031264
0.0,3.28962,3.2342,1.09405,0.02456,0.00187,-0.2889,0.00645,0.084791
0.0,7.99191,2.10443,1.35359,-0.01841,0.02091,-0.24789,0.083936,-0.073883
0.0,7.21328,1.06626,1.49099,-0.01109,-0.07186,-0.02181,-1.24261,-0.1466
0.0,0.14458,-0.73527,0.23908,-0.01939,0.02726,0.03727,0.575582,-0.397548
0.0,0.25145,-0.00244,0.52916,0.01772,0.01554,0.01823,0.548746,0.636901
0.0,-0.42031,-2.6742,0.23908,-0.01158,0.00089,-0.00326,0.074163,-1.286961
0.0,0.02244,1.31053,0.07115,-0.00816,0.00626,-0.10091,0.061799,-0.080524
0.0,-0.2371,-0.07878,-0.11206,0.00405,0.00333,0.00456,0.500717,0.622017
0.0,0.05298,-0.01771,0.04061,-0.00035,-0.00301,-0.00179,-1.026095,-0.098574
0.0,-0.22183,0.01282,0.37649,0.00502,0.00529,0.00553,0.615805,0.580949
0.0,-0.11496,0.10443,0.16275,0.00161,0.00333,-0.00814,0.382199,0.180638
0.0,-0.09969,-0.06351,-0.3258,-0.00279,0.00822,0.00065,1.235588,-0.326141
0.0,-0.08443,-0.18565,0.26962,0.00454,0.01164,0.01383,0.674302,0.245871
0.0,0.02244,-0.17038,0.43756,0.00698,0.01066,0.01481,0.577149,0.365244
0.0,0.12931,-0.04824,-0.02046,-0.00523,0.00138,0.01237,0.102544,-0.3978
0.0,-0.03863,0.11969,0.02534,-0.00376,0.01164,0.01139,0.77009,-0.227198
0.0,-0.20656,1.11206,-0.12733,0.00844,-0.00643,-0.1141,-0.056149,0.073742
0.0,-0.51191,1.38687,-0.03573,-0.01011,0.00382,0.00358,0.342377,-1.092936
0.0,-1.07679,1.44794,-0.29527,-0.00816,-0.00497,0.02067,-0.219861,-0.366491
0.0,0.22092,0.22656,0.07115,-0.02427,0.03458,0.08366,0.377951,-0.26197
0.0,-1.29053,3.11206,-0.35634,-0.00523,0.09855,-0.25863,0.363995,-0.018893
0.0,-1.88595,-0.53679,-0.61588,0.00014,-0.03036,0.03532,-0.709998,0.003041
0.0,-5.74855,-1.14748,-1.27237,-0.0023,0.03068,0.15348,0.197264,-0.014692
0.0,1.74763,0.2113,0.01008,-0.0272,-0.01913,-0.11751,-0.157252,-0.224617
0.0,2.48046,1.35634,0.36122,0.06752,0.0048,-0.09115,0.042288,0.636942
0.0,2.72473,-3.77344,0.62076,-0.00669,-0.02108,0.46403,-0.04539,-0.014411
0.0,2.96901,-1.72763,0.46809,0.00014,0.06779,0.10172,0.587814,0.001159
0.0,2.54153,5.50901,0.25435,-0.0233,0.05021,-0.18294,0.265814,-0.122186
0.0,2.92321,-3.01008,0.95664,0.00551,-0.02547,-0.4056,-0.062717,0.013564
0.0,1.6713,-2.61313,-0.26473,0.02944,-0.0411,0.05924,-0.555902,0.387627
0.0,2.26672,-2.6742,0.23908,-0.02867,-0.01375,0.34684,-0.039502,-0.0824
0.0,1.6713,0.97466,0.16275,-0.01011,0.08341,0.00309,1.444701,-0.120561
0.0,2.11405,-0.5826,0.16275,-0.00425,-0.01571,-0.02865,-0.496972,-0.129445
0.0,0.6484,3.95176,-0.09679,0.03627,0.07365,-0.51156,0.142631,0.070071
0.0,2.32779,0.24183,0.20855,-0.02867,-0.04598,-0.03988,-0.752483,-0.440174
0.0,1.94611,0.24183,-0.12733,-0.0023,0.00333,-0.06673,0.049903,-0.034406
0.0,0.49573,2.3487,-0.21893,0.00991,-0.0284,-0.30843,-0.091783,0.031975
0.0,-1.88595,3.58534,-0.58534,0.01479,-0.05379,-0.27523,-0.192747,0.05269
0.0,-0.05389,1.57008,0.37649,-0.03599,0.05216,-0.31673,0.1622,-0.111656
0.0,0.52626,-1.92611,0.17802,0.02846,0.02042,0.10514,0.185359,0.259731
0.0,-0.3287,3.3716,0.01008,-0.05845,0.0175,-0.22396,0.075442,-0.254556
0.0,0.96901,3.63114,0.33069,-0.00865,-0.00399,-0.24544,-0.016242,-0.035213
0.0,3.41176,0.10443,1.07878,-0.0648,0.13615,0.09684,0.862919,-0.369986
0.0,2.38885,-5.80397,0.6055,0.01186,0.00236,0.1027,0.022808,0.114946
0.0,2.35832,0.36397,0.10168,0.00502,0.03312,-0.10042,0.318196,0.047479
0.0,2.8774,1.05099,0.28489,0.04213,0.03605,-0.14681,0.231782,0.271815
0.0,3.12168,-0.17038,0.43756,-0.02085,0.06828,0.03288,1.052562,-0.268552
0.0,3.47282,4.01282,0.71237,0.02553,-0.06991,-0.45931,-0.150812,0.0549
0.0,2.81634,1.28,0.75817,0.02065,-0.02254,-0.07894,-0.269561,0.246415
0.0,1.41176,-2.5826,0.49863,0.01577,-0.06307,0.15299,-0.389163,0.094989
0.0,0.6942,0.86779,-0.15786,-0.02378,0.02384,-0.07552,0.292488,-0.291748
0.0,-0.22183,2.86779,0.13221,-0.015,0.00138,-0.12875,0.010661,-0.115942
0.0,1.25908,-1.54443,0.33069,-0.00181,0.06876,0.18864,0.349548,-0.009022
0.0,2.44992,1.28,0.01008,-0.02671,0.00138,0.31999,0.004303,-0.083291
0.0,0.61786,-3.6055,0.49863,-0.04332,0.01359,0.3654,0.036914,-0.117912
0.0,0.52626,3.75328,-0.4174,-0.0233,-0.00643,-0.41732,-0.015384,-0.055758
0.0,0.22092,-0.90321,-0.09679,0.01479,-0.00692,0.13639,-0.05039,0.107878
0.0,1.33542,-1.45282,0.40702,0.0104,0.00773,0.08463,0.0904,0.121716
0.0,0.08351,0.37924,-0.11206,0.00161,-0.02059,-0.11849,-0.172041,0.013357
0.0,0.98427,0.54718,0.28489,0.00893,-0.02938,-0.14681,-0.197156,0.059578
0.0,1.74763,1.06626,0.42229,0.01674,0.03507,-0.04671,0.615264,0.279141
0.0,2.05298,-1.11695,0.51389,-0.01597,-0.03768,0.09928,-0.358519,-0.149284
0.0,2.37359,-0.09405,0.36122,0.01284,0.00724,0.05436,0.128923,0.229938
0.0,-0.13023,-0.8574,0.02534,-0.02037,0.01408,0.05094,0.25117,-0.367811
0.0,-0.06916,0.07389,0.28489,-0.0272,-0.02499,0.02653,-0.581682,-0.641225
0.0,0.19038,0.89832,-0.34107,0.02358,-0.02206,0.01481,-0.669912,0.725895
0.0,0.19038,-2.30779,0.16275,-0.00767,0.05021,0.18961,0.258657,-0.039087
0.0,1.38122,0.76092,0.40702,-0.02085,0.01017,-0.13998,0.071745,-0.147515
0.0,2.15985,0.59298,0.55969,0.01235,0.03458,0.09928,0.332827,0.116921
0.0,2.29725,-1.10168,0.30015,-0.01646,-0.00057,0.07926,-0.007057,-0.204748
0.0,1.90031,-1.59023,0.17802,-0.02037,-0.0118,0.06901,-0.162576,-0.283089
0.0,1.12168,0.63878,0.20855,-0.03746,-0.06209,0.14518,-0.392641,-0.232905
0.0,2.19038,0.88305,0.19328,-0.01744,0.03068,-0.20492,0.148082,-0.083955
0.0,2.7858,-2.03298,0.02534,-0.02232,-0.00887,0.16764,-0.052412,-0.132176
0.0,1.8087,1.61588,0.39176,-0.01548,0.02677,-0.27718,0.09614,-0.055544
0.0,2.11405,0.33344,0.19328,-0.00865,0.04875,-0.06966,0.606956,-0.101358
0.0,1.8087,-1.36122,0.20855,-0.01207,-0.03084,0.19547,-0.156212,-0.060894
0.0,1.15221,2.80672,0.40702,0.0104,0.0341,-0.20589,0.163909,0.04977
0.0,3.64076,-1.19328,0.8345,-0.02916,-0.01034,0.1486,-0.068155,-0.193285
0.0,2.61786,0.31817,0.57496,-0.03062,-0.04989,-0.0472,-0.725403,-0.419391
0.0,1.41176,-1.10168,0.39176,0.01528,0.08732,0.0529,1.008227,0.148551
0.0,1.56443,-0.75053,0.13221,-0.00279,-0.00448,0.07194,-0.062115,-0.038662
0.0,2.20565,-1.37649,0.19328,-0.02964,-0.05331,0.02165,-0.967777,-0.47577
0.0,1.09115,1.69221,0.20855,-0.01792,-0.07577,-0.21175,-0.342482,-0.079533
0.0,0.29725,0.2113,0.57496,-0.01597,0.03263,0.00065,1.115298,-0.455094
0.0,0.72473,0.42504,0.52916,-0.00083,0.01017,-0.08041,0.12582,-0.010302
0.0,0.49573,-0.30779,0.46809,0.00454,-8e-05,0.0402,-0.002052,0.112364
0.0,0.20565,0.40977,0.01008,0.00209,0.07511,-0.07406,0.792269,0.019856
0.0,-0.17603,-0.78107,0.08641,-0.015,0.0424,0.05387,0.648716,-0.21534
0.0,1.30489,-0.8574,0.16275,-0.00328,-0.01522,-0.00326,-1.276102,-0.207475
0.0,0.23618,0.47084,-0.15786,-0.01597,0.0463,0.007,1.21064,-0.328689
0.0,-1.51954,0.3945,-0.12733,-0.01011,0.04142,-0.09603,0.40522,-0.096392
0.0,-0.96992,0.10443,-0.1426,0.00209,0.03703,-0.03744,0.779109,0.039762
0.0,0.37359,-0.33832,-0.1884,-0.0189,-0.00252,0.02799,-0.074599,-0.592019
0.0,-0.67985,0.79145,-0.05099,-0.0106,0.01066,-0.06136,0.16953,-0.168589
0.0,0.80107,-0.96427,-0.26473,0.00063,-0.0201,-0.00082,-1.519585,0.031298
0.0,-0.16076,-0.97954,-0.15786,-0.01207,0.03019,0.03922,0.634274,-0.239097
0.0,-0.2829,1.34107,0.01008,0.00747,-0.00545,-0.18441,-0.029543,0.040445
0.0,-0.42031,-0.91847,-0.02046,-0.02085,0.02091,0.14665,0.140262,-0.139866
0.0,2.86214,3.38687,0.43756,0.01381,0.06242,-0.38265,0.16159,0.035613
0.0,15.10641,-0.79634,2.71237,0.01772,-0.02547,0.04313,-0.50001,0.340014
0.0,-0.35924,3.35634,-0.05099,0.02065,0.00773,-0.36849,0.02094,0.055967
0.0,-0.74092,-1.8345,0.33069,-0.04771,0.08195,0.29167,0.270486,-0.156197
0.0,-3.88595,-0.97954,-1.18076,0.01284,-0.02303,0.03043,-0.608905,0.324448
0.0,-5.07679,-1.7429,-1.33344,0.01625,0.0424,0.15348,0.268089,0.101732
0.0,-1.47374,0.74565,-0.15786,-0.00816,0.03361,-0.24398,0.136814,-0.033117
0.0,-5.10733,2.60824,-0.89069,-0.00718,0.03263,-0.07748,0.39711,-0.085232
0.0,-2.71038,-0.06351,-0.43267,0.01528,0.02384,-0.07015,0.320632,0.203356
0.0,-3.61115,0.94412,-0.4174,0.0104,0.02824,-0.11214,0.245657,0.089652
0.0,-0.13023,2.24183,0.17802,-0.01646,0.0131,-0.0765,0.165882,-0.208982
0.0,-2.95466,-3.23908,-0.38687,-0.0775,0.03605,0.34635,0.101226,-0.218976
0.0,-1.2142,0.68458,-0.72275,-0.00474,0.05705,-0.00863,1.399903,-0.081993
0.0,-1.59588,0.60824,-0.98229,0.01674,0.00041,-0.09994,0.004,0.165995
0.0,-2.29817,-0.65893,-0.43267,-0.06529,0.05314,0.10319,0.410466,-0.51239
0.0,-5.33634,0.79145,-1.02809,-0.01402,-0.03231,0.0153,-0.999916,-0.373718
0.0,-5.1684,-1.42229,-1.3945,-0.01109,-0.0162,0.08219,-0.192857,-0.131603
0.0,-5.71802,-0.35359,-1.07389,-0.02964,-0.00301,0.00456,-0.100116,-1.388593
0.0,-4.63405,0.10443,-0.21893,0.0392,-0.02108,-0.05062,-0.318049,0.620699
0.0,-5.82489,1.40214,-0.96702,0.00161,0.03898,-0.01107,1.291352,0.039625
0.0,-5.76382,4.3029,-1.1655,0.00844,-0.0743,-0.43099,-0.170687,0.019301
0.0,-4.61878,2.07389,-0.52427,0.02309,0.0175,-0.18294,0.094595,0.12499
0.0,-0.90885,-0.03298,-0.49374,0.00063,0.03263,-0.03695,0.72337,0.012777
0.0,2.66366,-0.33832,0.01008,0.00161,-0.01815,-0.07992,-0.223272,0.0196
0.0,-1.77908,-0.52153,-0.1884,0.01625,0.01164,0.0612,0.181738,0.255252
0.0,-3.41267,2.11969,-0.73802,-0.00181,0.03996,-0.02865,0.947824,-0.036829
0.0,-3.65695,-0.6742,-0.82962,-0.0233,0.03458,0.31217,0.110034,-0.074036
0.0,-3.32107,3.78382,-0.92122,-0.00328,0.02287,-0.31966,0.071407,-0.010223
0.0,-4.02336,0.15023,-0.92122,0.00551,-0.05282,0.06999,-0.645011,0.062791
0.0,-3.48901,-1.72763,-0.66168,0.00014,0.01066,0.25407,0.04193,0.000557
0.0,-2.48137,-0.88794,-0.53954,-0.01548,-0.00448,0.08512,-0.051706,-0.179686
0.0,-2.69511,2.66931,-1.15023,0.04458,-0.01229,-0.19564,-0.061174,0.223593
0.0,-4.02336,1.40214,-0.49374,0.01088,-8e-05,-0.15755,-0.000526,0.06897
0.0,-1.22947,0.24183,0.16275,0.00747,-0.00692,-0.02767,-0.236879,0.256006
0.0,-1.3516,-1.17802,0.16275,0.00405,-0.00301,0.15299,-0.019682,0.026447
0.0,-0.3287,2.66931,-0.11206,0.00942,0.01457,-0.24544,0.05923,0.038289
0.0,2.11405,-0.10931,0.57496,-0.01158,-0.0162,0.15836,-0.101649,-0.072597
0.0,-0.20656,-1.01008,-0.08153,-0.01548,-0.0284,0.16129,-0.173528,-0.09426
0.0,-1.22947,0.57771,0.11695,0.01333,-0.02987,-0.05208,-0.5071,0.218395
0.0,1.24382,0.19603,0.30015,-0.03306,0.12882,0.19792,0.570735,-0.139099
0.0,-2.69511,0.60824,-0.46321,0.01088,0.05363,-0.05208,0.78931,0.144571
0.0,-2.78672,0.77618,-0.29527,0.00112,0.00236,-0.18685,0.012621,0.005984
0.0,-1.38214,0.44031,-0.3258,-0.00572,-0.03573,-0.10775,-0.319753,-0.050326
0.0,-2.72565,1.93649,-0.63115,0.02114,-0.04012,-0.30111,-0.132146,0.069473
0.0,0.19038,0.91359,0.10168,0.00307,-0.01717,-0.07455,-0.226231,0.040127
0.0,-0.3287,-0.03298,0.05588,0.01772,0.04142,0.07096,0.515284,0.212404
0.0,1.03008,1.26473,0.25435,-0.02476,-0.05575,-0.05306,-0.760842,-0.311266
0.0,0.17511,0.40977,0.01008,-0.02378,-0.00741,0.04557,-0.143112,-0.475694
0.0,-0.64931,-1.91084,-0.64641,-0.02818,0.03507,0.07975,0.393081,-0.312818
0.0,-0.86305,0.2113,-0.12733,-0.03648,0.05363,-0.00619,0.96685,-0.594266
0.0,0.17511,-0.47573,0.31542,-0.01402,0.0507,0.10465,0.447643,-0.119972
0.0,0.23618,1.3258,0.05588,-0.0233,0.00822,-0.10531,0.076047,-0.217072
0.0,-0.20656,0.07389,-0.1884,0.00258,-0.02206,0.04508,-0.454343,0.051421
0.0,0.12931,1.49374,0.16275,-0.01402,-0.0079,-0.11849,-0.066076,-0.117503
0.0,0.08351,-1.34595,0.07115,-0.02818,0.04093,0.08268,0.438215,-0.296434
0.0,0.61786,1.34107,-0.17313,-0.02476,0.01408,-0.08187,0.16312,-0.289681
0.0,-0.87832,1.40214,0.01008,0.00551,0.00968,-0.06429,0.148942,0.084586
0.0,2.17511,1.05099,0.43756,-0.02671,0.00431,-0.0223,0.123273,-0.866172
0.0,4.49573,0.82198,1.09405,0.0143,-0.03182,-0.0975,-0.312361,0.138559
0.0,4.63313,-0.04824,0.75817,0.01723,-0.02596,0.02116,-0.760528,0.475188
0.0,6.19038,-1.98718,0.88031,0.0436,0.02824,0.08659,0.283433,0.446473
0.0,3.83924,4.27237,0.80397,0.05678,-0.00252,-0.43685,-0.00573,0.129254
0.0,2.28198,2.07389,0.34595,0.0143,0.00285,-0.31039,0.009161,0.046043
0.0,3.57969,-0.39939,0.81924,-0.00816,-0.02547,0.15788,-0.159764,-0.050977
0.0,2.74,1.61588,0.88031,0.01918,0.01115,-0.12972,0.084805,0.146295
0.0,2.48046,-1.22382,0.34595,0.0226,-0.05526,-0.02474,-1.025654,0.357297
0.0,2.54153,-1.11695,0.49863,0.01772,-0.03475,0.09879,-0.33331,0.167611
0.0,1.70183,0.73038,0.16275,0.01528,0.01652,-0.13851,0.117989,0.109093
0.0,2.67893,1.81435,0.40702,0.03774,0.00529,-0.34066,0.015427,0.11032
0.0,3.8087,-1.25435,0.81924,0.00063,-0.02352,0.10417,-0.222072,0.005899
0.0,5.06061,1.49374,0.43756,0.03579,-0.04696,-0.14339,-0.307644,0.23287
0.0,4.93847,0.66931,0.7887,-0.02427,0.03556,-0.16878,0.2056,-0.1398
0.0,4.89267,-2.15511,0.72763,-0.04966,0.08732,0.27116,0.306757,-0.172601
0.0,3.83924,-0.27725,1.15511,0.02651,-0.01522,0.06559,-0.211905,0.375059
0.0,2.86214,-0.01771,0.31542,-0.00718,-0.04745,-0.1141,-0.393388,-0.058061
0.0,1.25908,1.12733,0.23908,0.02309,0.00822,-0.20101,0.040593,0.114278
0.0,0.20565,-1.10168,0.13221,0.01235,-0.03915,0.10026,-0.369698,0.114233
0.0,-1.67221,-0.15511,-0.52427,-0.01255,0.01066,-0.05697,0.180731,-0.21331
0.0,0.41939,-0.99481,-0.15786,0.00209,-0.00252,0.11393,-0.02215,0.01838
0.0,0.99954,-0.73527,0.40702,-0.03501,-0.0201,0.07438,-0.239822,-0.426547
0.0,1.68656,-0.41466,0.6971,0.01821,-0.05575,0.03629,-0.941274,0.267176
0.0,1.07588,0.98992,0.48336,0.03627,-0.01522,-0.08724,-0.159714,0.388762
0.0,-0.09969,-1.08641,-0.00519,-0.01646,0.02091,0.18571,0.111706,-0.08785
0.0,-0.11496,-0.91847,0.31542,-0.04283,0.01066,0.04118,0.177525,-0.788832
